timestamp,step,loss,l1,ssim,pts_M,fru_M,fru_pct,alloc_gb,rsv_gb,peak_gb,sh,elapsed
2026-03-12 12:34:31,18588,0.0597,0.0317,0.1909,4.68,0.74,15.9,0.9,1.9,2.46,3,1421.9
2026-03-12 12:34:31,18589,0.0581,0.0311,0.1542,4.68,1.49,31.8,1.02,2.41,2.46,3,1422.0
2026-03-12 12:34:32,18590,0.0625,0.0366,0.1988,4.68,1.62,34.7,1.06,2.53,2.46,3,1422.3
2026-03-12 12:34:32,18591,0.0531,0.0222,0.1064,4.68,1.3,27.8,1.06,2.29,2.46,3,1422.4
2026-03-12 12:34:32,18592,0.0508,0.0246,0.138,4.68,1.18,25.3,1.01,2.43,2.46,3,1422.4
2026-03-12 12:34:32,18593,0.0503,0.0261,0.1438,4.68,1.45,31.0,1.01,2.58,2.46,3,1422.6
2026-03-12 12:34:32,18594,0.0569,0.0386,0.1796,4.68,1.51,32.4,1.03,2.4,2.46,3,1422.7
2026-03-12 12:34:32,18595,0.0575,0.031,0.1679,4.68,1.15,24.7,1.02,2.16,2.46,3,1422.8
2026-03-12 12:34:32,18596,0.0694,0.0475,0.2466,4.68,1.33,28.4,1.05,2.48,2.46,3,1422.9
2026-03-12 12:34:32,18597,0.0566,0.0202,0.1063,4.68,1.17,24.9,1.01,2.19,2.46,3,1423.0
2026-03-12 12:34:32,18598,0.0552,0.026,0.1615,4.68,0.8,17.1,0.91,2.0,2.46,3,1423.1
2026-03-12 12:34:32,18599,0.058,0.034,0.1746,4.68,0.94,20.2,0.95,2.04,2.46,3,1423.1
2026-03-12 12:34:33,18600,0.0574,0.0274,0.173,4.68,0.81,17.3,0.91,1.85,2.46,3,1423.2
2026-03-12 12:34:33,18601,0.0485,0.0196,0.0978,4.68,1.17,24.9,1.01,2.24,2.46,3,1423.3
2026-03-12 12:34:33,18602,0.049,0.0301,0.1276,4.68,0.87,18.7,0.93,2.08,2.46,3,1423.3
2026-03-12 12:34:33,18603,0.0557,0.0399,0.1696,4.68,1.45,31.0,1.01,2.53,2.46,3,1423.4
2026-03-12 12:34:33,18604,0.0602,0.0427,0.1639,4.68,1.36,29.1,1.07,2.41,2.46,3,1423.6
2026-03-12 12:34:33,18605,0.0733,0.0529,0.2533,4.68,0.69,14.8,0.88,1.81,2.46,3,1423.6
2026-03-12 12:34:33,18606,0.0615,0.0242,0.123,4.68,1.4,29.8,1.07,2.42,2.46,3,1423.7
2026-03-12 12:34:33,18607,0.0591,0.0292,0.1598,4.68,0.63,13.5,0.87,2.01,2.46,3,1423.8
2026-03-12 12:34:33,18608,0.0532,0.0236,0.1274,4.68,1.09,23.2,0.99,2.25,2.46,3,1423.9
2026-03-12 12:34:33,18609,0.0501,0.0248,0.1283,4.68,1.27,27.1,1.03,2.41,2.46,3,1423.9
2026-03-12 12:34:33,18610,0.0554,0.0335,0.1826,4.68,0.98,20.9,0.96,2.08,2.46,3,1424.0
2026-03-12 12:34:33,18611,0.0674,0.0468,0.2399,4.68,0.98,21.0,0.96,1.98,2.46,3,1424.1
2026-03-12 12:34:34,18612,0.0648,0.0295,0.186,4.68,0.68,14.5,0.88,1.87,2.46,3,1424.2
2026-03-12 12:34:34,18613,0.0617,0.0314,0.1601,4.68,1.33,28.5,1.05,2.33,2.46,3,1424.2
2026-03-12 12:34:34,18614,0.0547,0.0235,0.1267,4.68,1.42,30.4,1.0,2.55,2.46,3,1424.3
2026-03-12 12:34:34,18615,0.0507,0.0299,0.1038,4.68,0.71,15.2,0.9,1.8,2.46,3,1424.4
2026-03-12 12:34:34,18616,0.0502,0.0254,0.1455,4.68,1.15,24.7,1.01,2.04,2.46,3,1424.5
2026-03-12 12:34:34,18617,0.0746,0.0585,0.3218,4.68,0.82,17.5,0.91,2.05,2.46,3,1424.6
2026-03-12 12:34:34,18618,0.0669,0.0307,0.1546,4.68,0.72,15.5,0.89,1.87,2.46,3,1424.6
2026-03-12 12:34:34,18619,0.0716,0.042,0.2252,4.68,0.8,17.2,0.91,1.89,2.46,3,1424.7
2026-03-12 12:34:34,18620,0.069,0.0384,0.1712,4.68,1.29,27.5,1.04,2.29,2.46,3,1424.8
2026-03-12 12:34:34,18621,0.0598,0.0318,0.1035,4.68,0.72,15.5,0.89,1.87,2.46,3,1424.9
2026-03-12 12:34:34,18622,0.0576,0.0267,0.1649,4.68,1.19,25.4,1.01,2.05,2.46,3,1424.9
2026-03-12 12:34:34,18623,0.053,0.0307,0.1079,4.68,0.76,16.2,0.9,1.82,2.46,3,1425.0
2026-03-12 12:34:34,18624,0.0521,0.0353,0.1123,4.68,0.87,18.6,0.93,1.88,2.46,3,1425.1
2026-03-12 12:34:34,18625,0.0547,0.0343,0.1561,4.68,0.95,20.4,0.96,1.95,2.46,3,1425.1
2026-03-12 12:34:35,18626,0.0634,0.0377,0.2317,4.68,1.55,33.2,1.03,2.37,2.46,3,1425.2
2026-03-12 12:34:35,18627,0.0603,0.03,0.158,4.68,1.12,23.9,1.01,2.13,2.46,3,1425.4
2026-03-12 12:34:35,18628,0.0647,0.0428,0.186,4.68,1.34,28.6,1.05,2.47,2.46,3,1425.5
2026-03-12 12:34:35,18629,0.0591,0.026,0.1486,4.68,1.31,28.0,1.04,2.46,2.46,3,1425.5
2026-03-12 12:34:35,18630,0.0521,0.0232,0.1162,4.68,1.33,28.4,1.05,2.43,2.46,3,1425.6
2026-03-12 12:34:35,18631,0.0526,0.028,0.1546,4.68,0.72,15.4,0.89,1.88,2.46,3,1425.7
2026-03-12 12:34:35,18632,0.0544,0.0298,0.1668,4.68,1.26,26.9,1.03,2.17,2.46,3,1425.8
2026-03-12 12:34:35,18633,0.0623,0.0406,0.2078,4.68,0.87,18.6,0.93,1.96,2.46,3,1425.9
2026-03-12 12:34:35,18634,0.0572,0.0256,0.1459,4.68,1.03,22.1,0.98,2.05,2.46,3,1425.9
2026-03-12 12:34:35,18635,0.0743,0.0526,0.2885,4.68,0.8,17.2,0.91,1.96,2.46,3,1426.0
2026-03-12 12:34:35,18636,0.0617,0.0233,0.1216,4.68,1.14,24.4,1.01,2.06,2.46,3,1426.1
2026-03-12 12:34:36,18637,0.0539,0.0221,0.1217,4.68,1.29,27.5,1.04,2.35,2.46,3,1426.1
2026-03-12 12:34:36,18638,0.0476,0.0215,0.1054,4.68,1.29,27.7,1.04,2.35,2.46,3,1426.2
2026-03-12 12:34:36,18639,0.0622,0.0499,0.2211,4.68,1.27,27.2,1.04,2.34,2.46,3,1426.3
2026-03-12 12:34:36,18640,0.0656,0.0356,0.2103,4.68,0.98,20.9,0.96,2.16,2.46,3,1426.4
2026-03-12 12:34:36,18641,0.0595,0.0253,0.1505,4.68,1.3,27.7,1.04,2.34,2.46,3,1426.5
2026-03-12 12:34:36,18642,0.0494,0.0184,0.0977,4.68,1.27,27.1,1.03,2.36,2.46,3,1426.6
2026-03-12 12:34:36,18643,0.0513,0.0275,0.1615,4.68,1.07,22.9,0.99,2.25,2.46,3,1426.6
2026-03-12 12:34:36,18644,0.0507,0.0253,0.1476,4.68,1.34,28.7,1.05,2.62,2.46,3,1426.7
2026-03-12 12:34:36,18645,0.0594,0.044,0.1861,4.68,1.29,27.6,1.04,2.38,2.46,3,1426.8
2026-03-12 12:34:36,18646,0.0766,0.0501,0.3115,4.68,1.64,35.1,1.05,2.89,2.46,3,1426.9
2026-03-12 12:34:36,18647,0.0695,0.0278,0.1829,4.68,0.8,17.0,0.92,1.95,2.46,3,1427.0
2026-03-12 12:34:36,18648,0.0637,0.0291,0.1588,4.68,1.0,21.3,0.96,2.06,2.46,3,1427.1
2026-03-12 12:34:37,18649,0.0659,0.04,0.1857,4.68,1.07,22.9,0.99,2.27,2.46,3,1427.2
2026-03-12 12:34:37,18650,0.0649,0.0376,0.1666,4.68,0.86,18.5,0.93,1.89,2.46,3,1427.3
2026-03-12 12:34:37,18651,0.0579,0.025,0.1368,4.68,1.45,31.0,1.01,2.5,2.46,3,1427.4
2026-03-12 12:34:37,18652,0.0734,0.0554,0.2622,4.68,0.78,16.6,0.92,1.91,2.46,3,1427.5
2026-03-12 12:34:37,18653,0.0761,0.0429,0.2298,4.68,1.69,36.1,1.06,2.56,2.46,3,1427.6
2026-03-12 12:34:37,18654,0.08,0.0452,0.2479,4.68,1.14,24.4,1.01,2.23,2.46,3,1427.7
2026-03-12 12:34:37,18655,0.0641,0.0221,0.1128,4.68,1.3,27.8,1.04,2.51,2.46,3,1427.8
2026-03-12 12:34:37,18656,0.0633,0.0324,0.1816,4.68,0.84,17.9,0.92,1.98,2.46,3,1427.9
2026-03-12 12:34:37,18657,0.0643,0.0355,0.1866,4.68,1.11,23.8,1.0,2.13,2.46,3,1427.9
2026-03-12 12:34:37,18658,0.0624,0.0348,0.1581,4.68,1.31,28.0,1.04,2.45,2.46,3,1428.0
2026-03-12 12:34:37,18659,0.0664,0.032,0.2347,4.68,0.79,17.0,0.91,2.04,2.46,3,1428.1
2026-03-12 12:34:38,18660,0.064,0.0338,0.1668,4.68,0.97,20.8,0.96,2.1,2.46,3,1428.2
2026-03-12 12:34:38,18661,0.0623,0.0313,0.1733,4.68,1.45,31.1,1.01,2.44,2.46,3,1428.3
2026-03-12 12:34:38,18662,0.0672,0.0417,0.2066,4.68,0.74,15.9,0.91,2.09,2.46,3,1428.4
2026-03-12 12:34:38,18663,0.0634,0.0297,0.1695,4.68,1.13,24.2,1.0,2.23,2.46,3,1428.4
2026-03-12 12:34:38,18664,0.0645,0.0386,0.1761,4.68,0.96,20.6,0.96,2.1,2.46,3,1428.5
2026-03-12 12:34:38,18665,0.0691,0.0428,0.2095,4.68,1.2,25.6,1.01,2.28,2.46,3,1428.6
2026-03-12 12:34:38,18666,0.063,0.0266,0.1619,4.68,0.99,21.3,0.97,2.18,2.46,3,1428.7
2026-03-12 12:34:38,18667,0.074,0.0493,0.2555,4.68,1.01,21.7,0.97,2.12,2.46,3,1428.7
2026-03-12 12:34:38,18668,0.0737,0.0408,0.2034,4.68,1.04,22.2,0.97,2.32,2.46,3,1428.8
2026-03-12 12:34:38,18669,0.0588,0.0203,0.1014,4.68,1.3,27.8,1.04,2.3,2.46,3,1428.9
2026-03-12 12:34:38,18670,0.0655,0.048,0.1852,4.68,1.36,29.2,1.06,2.45,2.46,3,1429.0
2026-03-12 12:34:38,18671,0.0607,0.0309,0.1435,4.68,1.22,26.0,1.02,2.36,2.46,3,1429.1
2026-03-12 12:34:39,18672,0.0548,0.0236,0.1359,4.68,1.26,27.0,1.03,2.35,2.46,3,1429.2
2026-03-12 12:34:39,18673,0.0514,0.0243,0.1339,4.68,1.14,24.4,1.0,2.28,2.46,3,1429.3
2026-03-12 12:34:39,18674,0.0504,0.0259,0.1411,4.68,1.39,29.6,1.06,2.45,2.46,3,1429.3
2026-03-12 12:34:39,18675,0.0607,0.0418,0.2135,4.68,1.52,32.5,1.03,2.82,2.46,3,1429.5
2026-03-12 12:34:39,18676,0.0701,0.0528,0.2101,4.68,1.38,29.5,1.08,2.49,2.46,3,1429.6
2026-03-12 12:34:39,18677,0.07,0.0434,0.175,4.68,1.05,22.4,0.98,2.29,2.46,3,1429.7
2026-03-12 12:34:39,18678,0.0694,0.0383,0.1903,4.68,0.81,17.4,0.92,1.93,2.46,3,1429.7
2026-03-12 12:34:39,18679,0.0631,0.0276,0.1581,4.68,1.24,26.6,1.02,2.16,2.46,3,1429.8
2026-03-12 12:34:39,18680,0.0553,0.0245,0.1204,4.68,1.12,24.0,1.0,2.31,2.46,3,1429.9
2026-03-12 12:34:39,18681,0.0577,0.0293,0.1886,4.68,0.77,16.6,0.9,1.89,2.46,3,1429.9
2026-03-12 12:34:39,18682,0.0634,0.0374,0.2096,4.68,1.13,24.1,1.0,2.08,2.46,3,1430.0
2026-03-12 12:34:39,18683,0.0565,0.0246,0.1329,4.68,1.22,26.1,1.02,2.32,2.46,3,1430.1
2026-03-12 12:34:40,18684,0.0496,0.0212,0.1107,4.68,1.27,27.2,1.04,2.38,2.46,3,1430.2
2026-03-12 12:34:40,18685,0.0571,0.0349,0.2027,4.68,1.66,35.5,1.06,2.77,2.46,3,1430.3
2026-03-12 12:34:40,18686,0.0632,0.0455,0.1798,4.68,1.5,32.2,1.03,2.5,2.46,3,1430.4
2026-03-12 12:34:40,18687,0.0571,0.0253,0.1379,4.68,1.06,22.7,1.0,2.12,2.46,3,1430.6
2026-03-12 12:34:40,18688,0.0595,0.0363,0.1699,4.68,0.96,20.6,0.95,2.07,2.46,3,1430.6
2026-03-12 12:34:40,18689,0.0579,0.0295,0.1598,4.68,1.39,29.8,1.06,2.47,2.46,3,1430.7
2026-03-12 12:34:40,18690,0.0554,0.025,0.1581,4.68,1.1,23.5,0.99,2.14,2.46,3,1430.8
2026-03-12 12:34:40,18691,0.0575,0.0319,0.1753,4.68,1.21,26.0,1.02,2.2,2.46,3,1430.9
2026-03-12 12:34:40,18692,0.0492,0.0207,0.1012,4.68,1.29,27.6,1.04,2.46,2.46,3,1431.0
2026-03-12 12:34:40,18693,0.0511,0.0304,0.1486,4.68,1.49,31.8,1.02,2.53,2.46,3,1431.1
2026-03-12 12:34:41,18694,0.0682,0.0496,0.2707,4.68,0.99,21.1,0.97,2.03,2.46,3,1431.2
2026-03-12 12:34:41,18695,0.0617,0.0288,0.1446,4.68,1.29,27.6,1.04,2.21,2.46,3,1431.3
2026-03-12 12:34:41,18696,0.0579,0.0263,0.1553,4.68,1.19,25.5,1.01,2.36,2.46,3,1431.3
2026-03-12 12:34:41,18697,0.0702,0.0429,0.2724,4.68,0.61,13.1,0.86,1.84,2.46,3,1431.4
2026-03-12 12:34:41,18698,0.067,0.0317,0.1839,4.68,1.21,26.0,1.02,2.17,2.46,3,1431.5
2026-03-12 12:34:41,18699,0.0606,0.0313,0.1297,4.68,0.91,19.6,0.94,1.96,2.46,3,1431.6
2026-03-12 12:34:41,18700,0.0548,0.0245,0.1323,4.68,1.32,28.3,1.05,2.4,2.46,3,1431.6
2026-03-12 12:34:41,18701,0.0678,0.0524,0.2269,4.68,1.33,28.4,1.05,2.42,2.46,3,1431.7
2026-03-12 12:34:41,18702,0.0686,0.041,0.1851,4.68,1.44,30.8,1.01,2.6,2.46,3,1431.8
2026-03-12 12:34:41,18703,0.0578,0.0238,0.1133,4.68,1.32,28.2,1.06,2.44,2.46,3,1431.9
2026-03-12 12:34:41,18704,0.052,0.0236,0.1214,4.68,1.28,27.3,1.03,2.4,2.46,3,1432.0
2026-03-12 12:34:41,18705,0.0479,0.0216,0.1228,4.68,1.23,26.3,1.02,2.35,2.46,3,1432.1
2026-03-12 12:34:42,18706,0.0485,0.0241,0.151,4.68,1.08,23.0,0.98,2.21,2.46,3,1432.2
2026-03-12 12:34:42,18707,0.0551,0.04,0.1646,4.68,1.34,28.7,1.05,2.39,2.46,3,1432.3
2026-03-12 12:34:42,18708,0.0613,0.0385,0.1993,4.68,1.35,28.9,1.05,2.43,2.46,3,1432.4
2026-03-12 12:34:42,18709,0.0641,0.0352,0.2003,4.68,0.67,14.3,0.88,1.85,2.46,3,1432.4
2026-03-12 12:34:42,18710,0.0542,0.0211,0.1124,4.68,1.19,25.5,1.01,2.13,2.46,3,1432.5
2026-03-12 12:34:42,18711,0.0632,0.0398,0.2249,4.68,0.89,19.1,0.94,1.95,2.46,3,1432.6
2026-03-12 12:34:42,18712,0.0622,0.0306,0.1808,4.68,0.74,15.9,0.9,1.89,2.46,3,1432.7
2026-03-12 12:34:42,18713,0.0657,0.0377,0.2035,4.68,1.18,25.2,1.01,2.25,2.46,3,1432.7
2026-03-12 12:34:42,18714,0.0745,0.045,0.2589,4.68,1.07,22.8,0.98,2.24,2.46,3,1432.8
2026-03-12 12:34:42,18715,0.068,0.0315,0.1657,4.68,1.3,27.7,1.04,2.58,2.46,3,1432.9
2026-03-12 12:34:42,18716,0.0552,0.021,0.0961,4.68,1.32,28.3,1.05,2.39,2.46,3,1433.0
2026-03-12 12:34:42,18717,0.0712,0.0549,0.256,4.68,1.58,33.8,1.04,2.7,2.46,3,1433.1
2026-03-12 12:34:43,18718,0.0676,0.0329,0.1797,4.68,1.22,26.1,1.03,2.38,2.46,3,1433.3
2026-03-12 12:34:43,18719,0.0696,0.0459,0.1792,4.68,1.22,26.0,1.02,2.33,2.46,3,1433.3
2026-03-12 12:34:43,18720,0.0752,0.0495,0.2206,4.68,1.2,25.7,1.02,2.32,2.46,3,1433.4
2026-03-12 12:34:43,18721,0.0665,0.0264,0.161,4.68,0.98,20.9,0.97,2.13,2.46,3,1433.5
2026-03-12 12:34:43,18722,0.061,0.029,0.1475,4.68,1.34,28.6,1.05,2.34,2.46,3,1433.6
2026-03-12 12:34:43,18723,0.0639,0.0327,0.2112,4.68,1.22,26.2,1.02,2.34,2.46,3,1433.7
2026-03-12 12:34:43,18724,0.0665,0.0404,0.1906,4.68,0.89,18.9,0.93,1.94,2.46,3,1433.7
2026-03-12 12:34:43,18725,0.0641,0.0317,0.1755,4.68,1.12,24.0,0.99,2.06,2.46,3,1433.8
2026-03-12 12:34:43,18726,0.0631,0.0388,0.1529,4.68,0.75,16.0,0.9,2.05,2.46,3,1433.9
2026-03-12 12:34:43,18727,0.0644,0.035,0.1912,4.68,1.74,37.3,1.07,2.5,2.46,3,1434.0
2026-03-12 12:34:43,18728,0.0617,0.0303,0.1667,4.68,1.29,27.6,1.05,2.43,2.46,3,1434.1
2026-03-12 12:34:44,18729,0.0666,0.0377,0.2187,4.68,1.03,22.1,0.97,2.22,2.46,3,1434.2
2026-03-12 12:34:44,18730,0.0589,0.0233,0.1436,4.68,1.22,26.1,1.02,2.32,2.46,3,1434.3
2026-03-12 12:34:44,18731,0.0596,0.0359,0.1594,4.68,0.66,14.1,0.88,1.81,2.46,3,1434.4
2026-03-12 12:34:44,18732,0.0527,0.0228,0.1202,4.68,1.33,28.5,1.05,2.38,2.46,3,1434.4
2026-03-12 12:34:44,18733,0.0479,0.0233,0.1104,4.68,1.04,22.3,0.99,2.23,2.46,3,1434.5
2026-03-12 12:34:44,18734,0.0483,0.0267,0.1373,4.68,1.43,30.6,1.01,2.57,2.46,3,1434.6
2026-03-12 12:34:44,18735,0.0546,0.0301,0.2001,4.68,0.77,16.6,0.91,1.91,2.46,3,1434.7
2026-03-12 12:34:44,18736,0.0542,0.0297,0.1495,4.68,0.94,20.1,0.95,1.89,2.46,3,1434.8
2026-03-12 12:34:44,18737,0.0581,0.0299,0.2,4.68,0.73,15.7,0.89,1.79,2.46,3,1434.9
2026-03-12 12:34:44,18738,0.0629,0.0376,0.1999,4.68,0.83,17.7,0.92,1.84,2.46,3,1434.9
2026-03-12 12:34:44,18739,0.065,0.037,0.1933,4.68,1.66,35.6,1.06,2.6,2.46,3,1435.0
2026-03-12 12:34:45,18740,0.0597,0.0259,0.1549,4.68,1.41,30.2,1.01,2.6,2.46,3,1435.2
2026-03-12 12:34:45,18741,0.0697,0.0505,0.222,4.68,1.24,26.4,1.04,2.57,2.46,3,1435.3
2026-03-12 12:34:45,18742,0.0648,0.0324,0.1578,4.68,1.22,26.1,1.02,2.42,2.46,3,1435.4
2026-03-12 12:34:45,18743,0.0647,0.037,0.1741,4.68,1.05,22.5,0.98,2.29,2.46,3,1435.5
2026-03-12 12:34:45,18744,0.0643,0.0297,0.1998,4.68,1.2,25.7,1.01,2.34,2.46,3,1435.5
2026-03-12 12:34:45,18745,0.0601,0.0265,0.1625,4.68,0.7,15.0,0.89,1.92,2.46,3,1435.6
2026-03-12 12:34:45,18746,0.0639,0.0392,0.1918,4.68,0.85,18.3,0.92,1.92,2.46,3,1435.7
2026-03-12 12:34:45,18747,0.058,0.026,0.1416,4.68,1.16,24.7,1.01,2.28,2.46,3,1435.7
2026-03-12 12:34:45,18748,0.0573,0.0271,0.1727,4.68,1.11,23.6,0.99,2.45,2.46,3,1435.8
2026-03-12 12:34:45,18749,0.0568,0.0305,0.159,4.68,0.98,21.0,0.96,2.16,2.46,3,1435.9
2026-03-12 12:34:45,18750,0.0553,0.0303,0.1438,4.68,1.24,26.5,1.03,2.51,2.46,3,1436.0
2026-03-12 12:34:45,18751,0.0638,0.0487,0.1875,4.68,1.57,33.5,1.04,2.6,2.46,3,1436.1
2026-03-12 12:34:46,18752,0.0527,0.0214,0.0957,4.68,1.16,24.7,1.02,2.35,2.46,3,1436.2
2026-03-12 12:34:46,18753,0.0527,0.0292,0.1469,4.68,0.87,18.5,0.93,1.93,2.46,3,1436.3
2026-03-12 12:34:46,18754,0.0534,0.0286,0.1574,4.68,1.18,25.2,1.01,2.1,2.46,3,1436.3
2026-03-12 12:34:46,18755,0.0501,0.0233,0.1332,4.68,1.06,22.6,0.98,2.23,2.46,3,1436.4
2026-03-12 12:34:46,18756,0.064,0.0529,0.213,4.68,1.08,23.1,0.99,2.22,2.46,3,1436.5
2026-03-12 12:34:46,18757,0.0665,0.0327,0.2201,4.68,0.75,16.1,0.9,2.04,2.46,3,1436.5
2026-03-12 12:34:46,18758,0.062,0.0278,0.165,4.68,1.09,23.3,0.99,2.21,2.46,3,1436.6
2026-03-12 12:34:46,18759,0.0763,0.0549,0.2697,4.68,0.69,14.8,0.88,1.88,2.46,3,1436.7
2026-03-12 12:34:46,18760,0.0772,0.0505,0.1903,4.68,1.38,29.5,1.07,2.4,2.46,3,1436.8
2026-03-12 12:34:46,18761,0.0695,0.0306,0.1668,4.68,1.11,23.8,1.0,2.5,2.46,3,1436.9
2026-03-12 12:34:46,18762,0.0565,0.0202,0.1047,4.68,1.19,25.5,1.01,2.54,2.46,3,1437.0
2026-03-12 12:34:46,18763,0.0547,0.028,0.1479,4.68,1.12,23.9,1.0,2.32,2.46,3,1437.1
2026-03-12 12:34:46,18764,0.0493,0.0233,0.113,4.68,1.28,27.3,1.03,2.39,2.46,3,1437.1
2026-03-12 12:34:47,18765,0.0467,0.0241,0.118,4.68,1.3,27.8,1.04,2.42,2.46,3,1437.2
2026-03-12 12:34:47,18766,0.0475,0.0248,0.1446,4.68,1.34,28.7,1.05,2.44,2.46,3,1437.3
2026-03-12 12:34:47,18767,0.0446,0.0212,0.1164,4.68,1.23,26.3,1.02,2.37,2.46,3,1437.4
2026-03-12 12:34:47,18768,0.0499,0.0322,0.1603,4.68,1.66,35.6,1.06,2.69,2.46,3,1437.5
2026-03-12 12:34:47,18769,0.052,0.0288,0.1606,4.68,0.63,13.5,0.88,2.04,2.46,3,1437.6
2026-03-12 12:34:47,18770,0.0487,0.0222,0.1301,4.68,1.41,30.2,1.0,2.17,2.46,3,1437.7
2026-03-12 12:34:47,18771,0.0582,0.0397,0.203,4.68,0.87,18.6,0.94,2.16,2.46,3,1437.8
2026-03-12 12:34:47,18772,0.0546,0.0248,0.1471,4.68,0.98,20.9,0.97,2.22,2.46,3,1437.9
2026-03-12 12:34:47,18773,0.0559,0.0278,0.1784,4.68,0.81,17.3,0.92,1.9,2.46,3,1437.9
2026-03-12 12:34:47,18774,0.0589,0.0391,0.1601,4.68,1.05,22.4,0.98,2.03,2.46,3,1438.0
2026-03-12 12:34:47,18775,0.0598,0.0314,0.1798,4.68,0.84,17.9,0.92,1.92,2.46,3,1438.1
2026-03-12 12:34:48,18776,0.0569,0.0289,0.1472,4.68,1.39,29.8,1.06,2.45,2.46,3,1438.2
2026-03-12 12:34:48,18777,0.0539,0.028,0.1353,4.68,0.94,20.1,0.95,2.21,2.46,3,1438.2
2026-03-12 12:34:48,18778,0.0489,0.0229,0.1156,4.68,1.33,28.4,1.05,2.42,2.46,3,1438.3
2026-03-12 12:34:48,18779,0.0527,0.0303,0.1701,4.68,1.21,26.0,1.02,2.58,2.46,3,1438.4
2026-03-12 12:34:48,18780,0.0482,0.0233,0.1145,4.68,1.3,27.8,1.04,2.62,2.46,3,1438.5
2026-03-12 12:34:48,18781,0.0547,0.036,0.1781,4.68,0.81,17.4,0.92,1.91,2.46,3,1438.6
2026-03-12 12:34:48,18782,0.0499,0.0236,0.1189,4.68,1.43,30.6,1.01,2.34,2.46,3,1438.7
2026-03-12 12:34:48,18783,0.05,0.0263,0.1461,4.68,1.24,26.6,1.03,2.34,2.46,3,1438.8
2026-03-12 12:34:48,18784,0.056,0.0343,0.1875,4.68,0.98,20.9,0.96,2.16,2.46,3,1438.8
2026-03-12 12:34:48,18785,0.0516,0.0244,0.127,4.68,1.16,24.7,1.01,2.26,2.46,3,1438.9
2026-03-12 12:34:48,18786,0.0495,0.0235,0.1376,4.68,1.3,27.7,1.04,2.55,2.46,3,1439.0
2026-03-12 12:34:48,18787,0.0553,0.0365,0.1738,4.68,0.85,18.2,0.93,2.08,2.46,3,1439.1
2026-03-12 12:34:49,18788,0.0514,0.0241,0.1313,4.68,1.22,26.1,1.02,2.27,2.46,3,1439.2
2026-03-12 12:34:49,18789,0.0543,0.0315,0.167,4.68,1.21,26.0,1.01,2.26,2.46,3,1439.2
2026-03-12 12:34:49,18790,0.0512,0.0232,0.1404,4.68,1.08,23.0,0.98,2.17,2.46,3,1439.3
2026-03-12 12:34:49,18791,0.0465,0.0226,0.107,4.68,1.32,28.2,1.05,2.32,2.46,3,1439.4
2026-03-12 12:34:49,18792,0.0501,0.0305,0.1548,4.68,1.12,24.0,0.99,2.21,2.46,3,1439.5
2026-03-12 12:34:49,18793,0.0586,0.0376,0.2069,4.68,0.89,19.1,0.93,2.06,2.46,3,1439.6
2026-03-12 12:34:49,18794,0.0532,0.0229,0.1339,4.68,1.09,23.2,0.99,2.16,2.46,3,1439.6
2026-03-12 12:34:49,18795,0.0494,0.0234,0.125,4.68,1.32,28.3,1.04,2.51,2.46,3,1439.7
2026-03-12 12:34:49,18796,0.0444,0.0209,0.101,4.68,1.29,27.7,1.04,2.53,2.46,3,1439.8
2026-03-12 12:34:49,18797,0.0474,0.0269,0.152,4.68,1.45,31.0,1.01,2.5,2.46,3,1439.9
2026-03-12 12:34:49,18798,0.0606,0.0497,0.2036,4.68,1.2,25.7,1.03,2.32,2.46,3,1440.0
2026-03-12 12:34:49,18799,0.0694,0.0428,0.241,4.68,1.07,22.8,0.98,2.21,2.46,3,1440.1
2026-03-12 12:34:50,18800,0.0636,0.0324,0.1447,4.68,0.66,14.1,0.87,1.97,2.46,3,1440.2
2026-03-12 12:34:50,18801,0.0648,0.0429,0.1616,4.68,1.22,26.0,1.02,2.47,2.46,3,1440.3
2026-03-12 12:34:50,18802,0.0579,0.0261,0.1334,4.68,1.27,27.1,1.03,2.35,2.46,3,1440.3
2026-03-12 12:34:50,18803,0.0495,0.0202,0.1037,4.68,1.27,27.2,1.03,2.36,2.46,3,1440.4
2026-03-12 12:34:50,18804,0.0591,0.0431,0.1952,4.68,1.34,28.6,1.05,2.4,2.46,3,1440.5
2026-03-12 12:34:50,18805,0.0501,0.0207,0.0998,4.68,1.04,22.3,0.98,2.25,2.46,3,1440.6
2026-03-12 12:34:50,18806,0.048,0.0235,0.1311,4.68,1.14,24.4,1.0,2.3,2.46,3,1440.7
2026-03-12 12:34:50,18807,0.0432,0.0197,0.1006,4.68,1.3,27.8,1.04,2.39,2.46,3,1440.7
2026-03-12 12:34:50,18808,0.048,0.0289,0.1611,4.68,1.26,26.9,1.03,2.58,2.46,3,1440.8
2026-03-12 12:34:50,18809,0.0498,0.037,0.1142,4.68,0.87,18.6,0.93,2.0,2.46,3,1440.9
2026-03-12 12:34:50,18810,0.0511,0.0283,0.1525,4.68,1.29,27.6,1.04,2.37,2.46,3,1441.0
2026-03-12 12:34:50,18811,0.0655,0.0423,0.2654,4.68,0.61,13.1,0.86,1.8,2.46,3,1441.1
2026-03-12 12:34:50,18812,0.0667,0.0359,0.1997,4.68,1.13,24.1,1.0,2.07,2.46,3,1441.1
2026-03-12 12:34:51,18813,0.0635,0.0307,0.1709,4.68,1.45,31.1,1.01,2.51,2.46,3,1441.2
